global_round,sha_pass,compression_index,local_round,comparison,max_abs_feature,mean_rank_biserial,multiple_looks_status
155,2,0,27,EXTREME_vs_RANDOM_CONTROL,W_popcount,0.126648,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
156,2,0,28,EXTREME_vs_RANDOM_CONTROL,state_g_before_popcount,-0.126038,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
157,2,0,29,EXTREME_vs_RANDOM_CONTROL,T2_normalized,0.162842,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
158,2,0,30,EXTREME_vs_RANDOM_CONTROL,T2_maximum_chain,0.114044,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
159,2,0,31,EXTREME_vs_RANDOM_CONTROL,state_f_before_popcount,-0.108856,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
160,2,0,32,EXTREME_vs_RANDOM_CONTROL,Sigma1_normalized,0.133789,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
161,2,0,33,EXTREME_vs_RANDOM_CONTROL,state_h_before_popcount,-0.108856,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
162,2,0,34,EXTREME_vs_RANDOM_CONTROL,state_f_before_normalized,-0.106384,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
163,2,0,35,EXTREME_vs_RANDOM_CONTROL,state_g_before_normalized,-0.106384,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
164,2,0,36,EXTREME_vs_RANDOM_CONTROL,state_h_before_normalized,-0.106384,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
165,2,0,37,EXTREME_vs_RANDOM_CONTROL,state_e_before_normalized,-0.115784,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
166,2,0,38,EXTREME_vs_RANDOM_CONTROL,Ch_popcount,-0.133911,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
167,2,0,39,EXTREME_vs_RANDOM_CONTROL,Ch_normalized,-0.118408,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
168,2,0,40,EXTREME_vs_RANDOM_CONTROL,T2_normalized,0.121765,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
169,2,0,41,EXTREME_vs_RANDOM_CONTROL,T2_normalized,-0.108704,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
170,2,0,42,EXTREME_vs_RANDOM_CONTROL,T1_bit_transitions,0.098145,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
171,2,0,43,EXTREME_vs_RANDOM_CONTROL,state_e_before_popcount,0.119781,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
172,2,0,44,EXTREME_vs_RANDOM_CONTROL,state_f_before_popcount,0.119781,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
173,2,0,45,EXTREME_vs_RANDOM_CONTROL,T2_maximum_chain,0.148376,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
174,2,0,46,EXTREME_vs_RANDOM_CONTROL,T2_chain_count,-0.153015,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
175,2,0,47,EXTREME_vs_RANDOM_CONTROL,state_h_before_bit_transitions,-0.114136,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
176,2,0,48,EXTREME_vs_RANDOM_CONTROL,T2_carry_count,0.121246,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
177,2,0,49,EXTREME_vs_RANDOM_CONTROL,Ch_popcount,0.117889,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
178,2,0,50,EXTREME_vs_RANDOM_CONTROL,state_c_before_bit_transitions,-0.098602,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
179,2,0,51,EXTREME_vs_RANDOM_CONTROL,Maj_bit_transitions,0.154297,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
180,2,0,52,EXTREME_vs_RANDOM_CONTROL,state_f_before_bit_transitions,0.143921,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
181,2,0,53,EXTREME_vs_RANDOM_CONTROL,state_g_before_bit_transitions,0.143921,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
182,2,0,54,EXTREME_vs_RANDOM_CONTROL,Sigma1_bit_transitions,0.144775,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
183,2,0,55,EXTREME_vs_RANDOM_CONTROL,state_f_before_normalized,0.130310,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
184,2,0,56,EXTREME_vs_RANDOM_CONTROL,state_g_before_normalized,0.130310,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
185,2,0,57,EXTREME_vs_RANDOM_CONTROL,state_h_before_normalized,0.130310,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
186,2,0,58,EXTREME_vs_RANDOM_CONTROL,T2_maximum_chain,0.141785,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
187,2,0,59,EXTREME_vs_RANDOM_CONTROL,new_a_maximum_chain,-0.148041,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
188,2,0,60,EXTREME_vs_RANDOM_CONTROL,new_e_carry_count,-0.243225,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
189,2,0,61,EXTREME_vs_RANDOM_CONTROL,Sigma1_popcount,0.555145,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
190,2,0,62,EXTREME_vs_RANDOM_CONTROL,state_f_before_popcount,0.535461,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
191,2,0,63,EXTREME_vs_RANDOM_CONTROL,state_g_before_popcount,0.535461,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
0,1,0,0,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
1,1,0,1,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
2,1,0,2,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
3,1,0,3,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
4,1,0,4,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
5,1,0,5,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
6,1,0,6,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
7,1,0,7,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
8,1,0,8,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
9,1,0,9,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
10,1,0,10,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
11,1,0,11,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
12,1,0,12,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
13,1,0,13,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
14,1,0,14,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
15,1,0,15,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
16,1,0,16,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
17,1,0,17,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
18,1,0,18,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
19,1,0,19,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
20,1,0,20,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
21,1,0,21,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
22,1,0,22,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
23,1,0,23,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
24,1,0,24,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
25,1,0,25,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
26,1,0,26,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
27,1,0,27,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
28,1,0,28,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
29,1,0,29,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
30,1,0,30,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
31,1,0,31,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
32,1,0,32,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
33,1,0,33,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
34,1,0,34,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
35,1,0,35,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
36,1,0,36,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
37,1,0,37,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
38,1,0,38,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
39,1,0,39,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
40,1,0,40,VERY_GOOD_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
